userid,productid,rating
26811,mcl167695,3
76002,bth219132,3
59658,acs064449,4
38669,ind078749,4
41325,msh250516,4
52212,cmb152043,5
83852,acs264909,5
14511,mcl191709,5
69121,hkt207495,3
30498,wcl021351,3
31252,msh059222,4
32903,hkt229986,3
52336,str201884,3
67560,mcl247054,5
75142,wcl246961,5
97413,kfa077743,3
11873,wsh017557,3
94684,wcl251906,3
74060,acs231067,3
12056,spf188094,4
72316,acs023644,4
92379,bag188304,3
69459,hkt161903,4
31330,app055155,4
56404,msh042785,3
83593,tvc227768,5
91239,str063877,5
68119,hkt073327,5
86235,str023219,3
72175,mcl184859,5
23519,ind053937,4
69182,wcl169877,3
89309,tvc208861,4
74427,tvc010445,3
84100,acs114772,3
75108,msh108906,5
87341,mcl249454,3
55419,app109369,4
68456,wcl141664,3
60635,tvc045301,5
45597,wcl107406,5
55883,wcl110702,5
97824,acs259982,4
11730,acs053393,4
93046,wcl233155,5
51261,hkt175149,3
24455,mcl125677,5
55887,tvc033701,3
90607,msh247949,3
94551,kfa246761,4
49189,tvc249897,5
45144,str160348,5
41638,msh160775,5
50525,wcl242901,4
33186,tvc131748,4
49600,wsh013848,4
69189,tvc220806,5
18166,tvc188966,4
99728,kfa040891,4
14769,ind082872,4
79982,tvc070141,4
96440,wcl163668,4
21466,bth187655,4
38733,cmb176706,3
87965,app221851,3
60123,acs012982,5
89278,app178572,3
19974,wcl114594,5
90306,hkt156961,4
90470,wcl115327,5
67668,tvc055216,5
11166,str211738,3
28170,hkt010366,4
44332,acs056200,3
37055,str122997,4
39457,tbp256260,5
19346,str139868,3
95426,kfa070034,4
25305,acs150638,4
63475,wcl056268,4
31037,tvc240814,4
98816,kfa218075,5
75765,tvc247731,4
87745,mcl161919,3
46137,acs028105,5
68859,acs024127,4
88106,mcl121818,4
15507,msh099633,3
35318,wcl238222,3
98166,acs208735,5
37918,app169584,3
99687,acs108664,4
80203,wcl126636,3
39802,msh025954,3
11424,acs235776,4
25796,wcl025767,3
22942,str250043,4
95849,spf049222,4
60650,wsh207131,4
54632,msh080435,5
98389,app257329,5
56376,app172631,5
68828,mcl256130,5
84654,tvc181675,4
95963,wcl215196,5
98033,wcl251704,4
76702,wcl260046,5
41276,str066234,5
44310,wcl155144,3
80153,acs028047,4
74131,acs000833,5
71992,wcl211146,3
76552,wcl005490,5
84848,tvc248062,4
97242,str152002,4
98570,acs169359,3
23519,mcl123049,3
23598,msh141083,5
33901,wcl225521,3
26239,acs033822,4
98467,bth221637,3
50304,wcl140946,5
95654,acs046327,5
23041,msh220906,3
72968,tvc248150,3
15189,wcl123542,5
79020,hkt163938,4
22953,wcl205229,5
19628,hkt147493,5
62899,pet148325,4
32963,app250334,3
33569,mcl255265,4
86827,ind131110,3
29667,mcl219564,5
89614,msh033059,3
27584,tbp147728,4
83113,msh163748,4
87847,tvc174590,5
32388,wcl083229,3
52935,tvc099808,4
14907,spf226743,5
53716,msh054949,5
69889,wcl215034,5
30338,tbp081317,4
51261,acs175613,4
14511,msh008713,4
70024,msh176495,5
62899,wsh182064,5
78135,mcl095426,4
80588,acs177666,4
99195,acs246647,5
12094,msh053444,3
73575,mcl222011,4
70189,bth008068,4
29040,bag226927,4
98275,msh031928,3
82770,spf257825,5
59563,kfa138165,5
66995,app235567,5
60163,wcl088278,3
33191,app128022,3
61835,tvc049247,3
86733,spf143633,4
90709,mcl205550,3
16164,str230367,4
74016,wcl237533,5
87203,app200121,5
40710,app057463,4
45973,acs094425,3
85131,bth106970,4
13850,bth060559,4
48626,tvc041325,4
34746,tvc045120,3
60532,wcl060863,3
53899,wcl179572,3
60650,str107005,4
40423,kfa152967,3
83584,wcl083197,5
25138,tvc144170,5
31158,acs054290,3
90742,wcl124217,3
71370,cmb005686,5
10588,mcl114465,4
88528,mcl016994,3
96186,tvc253645,5
26567,str072738,5
21692,acs248169,4
74804,msh017121,4
90187,tvc165345,3
12815,app055631,4
58097,str224556,3
17237,bth235697,4
43398,tvc063701,3
65042,tvc012826,3
60979,wcl061414,4
94630,tvc120665,3
42387,wcl058893,3
12664,app067070,4
26326,mcl030363,3
34478,wcl234014,3
67560,msh181977,3
19014,acs107273,5
48585,acs004789,4
29077,tbp183699,4
43131,tvc042997,5
85810,app116976,4
61152,msh162367,3
97106,str181942,4
63031,acs106804,4
72459,mcl025268,4
92661,msh086251,3
16868,acs245433,5
75517,msh017916,4
60098,tvc167838,3
96316,acs256490,4
14783,hkt206956,5
56404,tvc240365,5
61995,mcl100583,4
56376,acs110844,4
57452,wcl260420,4
64420,wcl077395,5
48355,str201176,5
60650,tvc032985,4
68888,str013199,5
50395,wcl255151,4
59666,tvc074533,5
69352,str020773,5
78054,wcl217091,4
58740,wcl103412,5
25796,wcl206521,5
56166,str097953,4
76655,app138456,5
97931,app021083,4
28291,str252679,5
70763,kfa015963,5
73597,app053904,4
42535,wcl251169,4
71196,ind053170,3
59426,app123716,3
93508,wcl033433,3
42535,wcl186529,5
48980,tvc074947,4
61195,acs098764,3
18219,tvc237118,5
80997,acs072290,4
18656,str187512,3
25501,wcl121055,5
15863,msh104668,4
59974,wcl030779,3
48980,cmb155566,5
17203,msh064741,5
71748,kfa074000,4
37390,wcl134819,5
70189,acs103978,5
88702,app170677,4
94703,app262901,3
39094,acs197886,3
23976,tvc234624,4
28766,str069533,4
94397,app181474,3
55965,hkt252034,4
70207,mcl186610,5
94013,kfa070294,3
16868,wcl175602,5
63090,msh156469,3
83057,acs212347,5
63658,str178257,5
96187,acs098572,4
60289,ind089014,3
96926,wsh099331,5
53133,bag203673,3
54414,wcl213182,5
18596,hkt187748,4
53875,app216417,5
24542,msh024516,4
47341,acs059816,5
59494,spf127870,3
99678,msh064129,4
26811,str032561,5
90638,msh099641,3
83897,mcl077610,4
39206,ind218283,3
60494,acs026290,4
62861,msh185423,5
98025,wcl208345,5
38023,msh020569,3
57615,spf004478,4
68212,acs037975,5
42417,tvc217122,3
36634,acs053139,5
40371,msh061319,3
64625,tbp219932,5
59264,tvc225709,5
19983,wcl031549,3
94551,msh223756,3
61152,str158454,3
66026,tvc062363,5
83435,acs071080,5
53232,wcl017859,4
75768,tvc135458,3
15535,mcl238206,4
33877,hkt257008,3
31956,str253658,5
26217,msh048133,4
48355,msh186214,4
74187,hkt197542,3
36066,acs195127,5
46491,acs126665,5
85873,hkt188612,4
85367,hkt191937,5
20665,mcl143331,3
50409,acs258932,3
36124,msh169062,4
25585,acs205757,3
87317,wcl037594,4
65749,mcl205632,3
27937,mcl032653,3
36541,acs016202,3
20582,bth077460,4
87473,wcl026352,4
78054,bag170029,4
95543,wcl174260,3
53150,acs255995,3
82698,wsh089030,5
16363,wcl035999,4
57119,wcl232653,5
17171,spf256531,3
80015,acs054975,4
98052,wcl167224,4
13692,app178523,4
93408,wcl221246,3
92602,tvc034679,3
24700,tvc142717,4
67736,acs110422,3
14337,cmb078163,5
51068,acs128890,5
38358,wcl127141,5
74271,tvc215014,3
54238,wcl083164,5
39129,acs184725,3
76898,app239026,4
99043,acs039944,4
61558,tvc199612,3
61835,spf245825,5
15507,bth225179,4
28495,wcl204272,3
14343,pet084649,4
63524,tvc095742,5
90603,msh067309,4
95522,acs193744,4
96676,acs215840,5
49508,tvc199596,3
59668,wcl170908,5
10199,str017643,5
66995,wcl025942,4
60884,app196947,4
76898,hkt242498,3
51473,wsh259686,3
54238,wcl044673,4
88900,tvc138150,5
51372,wcl094167,3
15157,wcl253378,4
96149,wcl002944,5
24548,acs109270,3
75552,acs253982,3
76898,msh101971,4
97919,acs048245,5
83435,wcl224206,4
36446,ind087262,5
21692,app222845,5
24455,tvc040356,3
70777,msh212003,4
38023,acs184279,5
16198,mcl146914,5
89766,wcl255151,4
39969,wcl166247,3
83897,wcl007168,5
53556,mcl191709,3
69123,acs104317,3
69326,tvc113521,4
50360,wcl254065,3
85460,app136670,3
82761,mcl171805,5
84191,kfa203302,4
99405,acs175093,5
51600,spf258333,4
60930,msh245416,4
59222,acs213141,3
50011,tvc102192,4
75946,wsh208429,4
16030,wcl150938,5
60048,wcl047526,3
45751,acs170269,4
28288,tvc152670,5
70207,msc210821,4
49241,mcl120067,4
83035,hkt011896,3
80817,spf019217,4
90470,ind105786,3
36369,wcl012591,3
26296,acs252483,4
42896,mcl138106,4
37868,tvc094070,4
15999,wcl081277,4
71995,wcl262964,4
28495,msh229652,4
93295,wcl110448,5
65695,ind102913,3
92632,hkt012163,5
30981,tbp208267,5
59082,app115791,4
75141,wsh015423,3
23807,wcl158948,4
19953,mcl193252,4
27937,wcl165698,5
95243,wcl149432,4
63888,acs000475,4
88049,ind020885,5
41638,tvc079400,4
43841,mcl182345,5
57228,acs052731,5
40548,tvc087651,5
89186,str170911,3
51553,acs161531,3
94016,tvc150796,4
55258,app172187,5
30467,wcl097991,3
60904,tvc038286,3
63086,acs089598,5
99195,acs187312,4
48860,spf128101,4
64071,wcl059997,5
96000,tvc155735,5
91682,msh094333,3
82830,msh254530,4
17033,app056708,5
65458,tvc163836,3
90832,acs148449,3
48042,msh202995,4
49557,msh175953,4
14599,tvc086943,5
73068,tbp026398,3
28291,mcl165236,4
78596,ggf107004,4
76567,mcl224270,3
20665,wcl206551,5
30452,acs258371,5
17033,acs022726,4
83622,wcl128401,4
90601,bth179644,3
61244,tvc172678,5
70960,app235619,3
11217,acs034287,4
43618,tvc190194,3
86111,wcl051761,5
49179,str055986,5
96670,acs259056,3
44968,wcl041555,4
27138,wcl091309,5
20915,wcl145989,3
24437,wcl107202,4
13205,wcl001157,3
14337,bth057906,4
16321,msh043124,5
25501,acs070734,5
25585,wcl100937,4
87667,wcl060378,3
34746,mcl072263,5
89100,wcl194804,3
45597,acs043512,5
11045,tvc050396,4
55067,acs043995,5
57615,acs143616,4
66005,mcl253051,4
33186,msh081413,5
73950,app088002,3
75387,mcl139883,5
80397,tvc038896,3
31216,wcl255690,5
54176,cmb027023,3
63524,bth001353,3
42831,acs204497,3
30911,acs049220,5
39206,acs217239,3
60884,wcl062257,4
36175,str170911,5
32060,msh116946,4
77552,mcl194590,5
59158,ind258886,4
13447,acs221557,3
90603,tbp072799,5
83233,app193846,4
25523,tvc013712,5
89473,wcl039556,3
53195,msh008310,4
89766,acs160162,3
82919,app197283,5
39060,tvc042234,3
71836,mcl095509,5
45085,mcl156085,4
93300,acs089962,4
69182,wcl258206,4
18213,msh163303,4
40001,mcl070396,4
69480,spf125366,4
23041,wcl077106,3
68828,acs063192,4
29733,app120503,4
17474,hkt179189,5
15326,wcl250166,5
38963,msh072224,5
89186,wcl113464,5
69324,wcl246378,5
16825,str133335,3
23416,wcl126029,5
16836,app106000,3
46675,tvc230348,5
82329,mcl103350,5
13545,acs071351,3
75051,wcl194586,4
97045,app256399,4
14962,hkt030127,5
93350,app100034,5
88685,app190030,3
61621,msh234732,3
10927,wcl061811,3
75765,acs029190,4
77162,str109078,4
61628,wcl069131,3
85367,acs114472,3
89186,wcl142047,5
28677,wcl231689,5
70189,msh001031,4
98467,msh002507,5
90832,tvc113111,4
37704,wcl064193,3
70602,wcl041186,4
13744,tvc224271,5
24409,acs239234,5
56636,tvc247173,4
25523,tvc159560,3
11217,spf176692,4
52422,tbp129019,4
49501,str183414,5
68503,acs204909,5
50103,msh173816,5
62707,acs059906,4
24449,wcl202553,3
86960,tbp141056,4
60718,msh091649,5
34801,tvc027854,4
94854,wcl011864,3
60053,msh085125,5
11430,hkt246744,5
52371,cmb239306,4
97941,wcl256961,5
81977,tvc153777,3
37918,acs230655,5
82852,wcl250807,4
75968,str119916,3
70925,acs007787,4
65906,app056828,3
30417,wcl164388,5
74131,spf069251,4
81318,wcl144126,4
59496,wcl252027,3
34973,app086791,5
90742,bth213522,5
39969,wcl129722,3
51372,str114759,4
51732,tvc116486,4
42831,wcl240308,3
97743,hkt167449,5
21488,acs240064,4
57469,app253760,5
68018,tbp163788,4
55272,str258601,3
98902,tvc159393,3
52554,acs014658,4
30467,acs129757,4
28860,mcl002816,3
81446,app024357,3
73304,msh150864,5
20509,tvc233478,3
34989,str055090,5
93904,acs102876,3
60904,acs197338,3
91956,wsh073244,5
41276,msh062733,5
83593,tvc188863,4
66173,msh132653,3
60289,wcl087666,5
92379,tvc114120,4
52422,msh105578,4
54143,wcl160159,3
83057,msh032156,4
40423,msh192121,3
26295,acs257276,4
39716,tvc013981,3
63521,tvc057335,5
13447,bth045456,5
71992,msh142532,3
74166,wcl250888,4
92238,mcl125248,4
34475,tvc216298,4
62707,msh263614,5
69189,tvc160933,5
90906,bth181284,3
46416,acs193749,5
98052,mcl079817,4
67152,tvc209973,4
49174,spf059820,4
21701,hkt221619,5
90906,msh020569,3
82148,tvc094178,5
77711,acs147478,5
31392,acs001771,4
18596,wcl158499,4
45358,acs010612,3
88920,wcl006350,5
19702,app228460,5
61886,tvc065034,4
15934,tvc182921,5
68119,ind102518,4
50259,str156832,4
81617,app016901,5
98552,wcl149973,5
71791,acs178042,5
10561,mcl107464,3
64328,acs169285,3
75583,msh034979,4
45358,wcl116429,4
94551,app094141,3
59158,acs174680,5
96117,str225278,5
35501,mcl078532,3
99039,acs216715,3
70680,acs104851,4
82761,msh134964,3
38333,tvc093856,4
37918,msh144995,4
49853,str047997,5
26497,msh132067,5
24417,acs147143,5
10561,str221138,5
34963,acs050485,3
63727,mcl065112,3
22700,app132203,3
73213,acs247635,4
76563,tvc162947,3
43968,tvc202731,3
49227,msh218096,5
43471,tvc213575,5
95879,app065058,5
10048,wcl254471,4
84709,tbp055776,3
25224,tvc172443,5
87062,msh021599,4
53096,mcl183970,5
18233,acs187156,4
42535,wcl182819,4
13635,wcl145791,3
26992,hkt185245,5
70215,wcl015729,5
43666,msh103163,5
14769,wsh012073,4
15157,mcl047811,3
15863,hkt037565,3
73761,bag180591,5
83584,tvc173535,5
70777,hkt250967,5
80015,tvc073625,4
33104,mcl078497,4
31212,kfa086607,3
75387,app179514,5
73680,acs022058,5
55240,bag246675,4
35466,mcl119427,3
30498,app045011,3
10033,tvc203723,4
20690,str245708,4
68119,app085813,3
11346,spf167908,3
84725,kfa026683,3
54861,mcl223001,5
65632,wcl186921,3
84118,acs247399,5
71492,acs184832,5
91212,tvc075537,3
10572,spf148581,3
99930,tbp035003,5
30630,acs022610,4
69447,spf105652,5
44774,tvc092288,3
28170,wcl080414,5
20793,mcl241524,5
40352,wcl024134,5
69894,msh164932,5
87390,acs209000,3
80941,wcl008791,4
37555,tvc186143,5
79977,wcl231802,3
61244,tvc122788,3
54143,acs123680,5
94893,wcl154125,4
61300,wcl160118,4
68271,tvc254105,5
69480,msh039281,3
92821,wcl227093,5
82120,kfa155901,3
63031,wcl115988,5
45488,hkt230310,4
26992,wcl128833,4
31410,hkt059021,3
43823,tvc146433,4
81461,acs240432,4
82737,acs208388,5
82120,cmb019311,4
65293,acs076108,5
35061,msh129765,5
67372,mcl121538,5
33003,acs189754,4
64344,wcl120631,4
26971,tvc224128,4
33523,acs223856,3
53894,tvc135374,4
57615,app068996,4
59222,acs150427,4
53277,mcl122168,4
34311,app188252,5
22963,tvc001971,3
72550,mcl008552,4
99060,str199450,4
77362,acs018389,4
34973,mcl189048,3
47042,tvc157161,3
28991,app032328,3
20793,kfa016146,5
95963,kfa005134,4
15806,hkt182281,5
15535,tvc209453,3
74361,hkt265556,5
90709,acs207478,4
32060,mcl172097,5
22298,wcl160295,5
10588,wcl015353,5
95806,wcl167883,5
96186,msh091682,4
95879,tvc261090,4
68193,acs132482,4
36332,wcl204754,3
40548,acs024937,5
82830,msh072713,4
50165,tvc199612,5
44666,acs185175,5
59563,cmb146847,5
12684,msh201695,5
37131,wcl200049,3
97636,spf145482,4
66026,msh140706,4
81977,acs174122,4
33523,kfa085140,3
14907,app016582,4
31371,wcl070006,4
72524,bth205883,3
11346,app260695,5
23445,acs067963,3
56636,mcl137885,4
82813,msh159376,3
14294,acs148380,3
99043,wcl171708,4
25779,app056639,4
90470,wcl143864,4
77463,wcl165777,5
83860,acs130218,4
73691,app057975,4
99579,acs175081,4
57455,hkt204108,4
91956,msh173665,3
15934,acs217876,4
31446,bth027200,5
40601,tbp096375,4
50120,acs093718,3
17474,tvc101798,5
97930,acs120231,5
26028,acs022834,5
52469,ind020885,5
30338,ggf162995,3
22295,wcl122800,5
75015,msh226512,3
99060,pet021814,4
86111,bth034270,3
94630,spf206661,3
22700,ind026523,4
13275,app036375,4
36639,mcl241630,4
88297,tvc223138,4
38963,tvc002921,4
48242,tvc210581,3
25305,tvc201371,3
52422,tvc189705,3
50165,wcl101183,5
23041,ind219215,3
36790,app082725,5
28495,cmb102624,3
30467,acs001852,3
17169,cmb167129,3
56376,spf249468,3
63737,app013324,5
50815,wcl140577,3
14337,wcl041283,3
45478,mcl008844,4
94551,hkt251662,3
20793,wsh095908,5
39712,str176185,3
23686,msh220591,5
97666,mcl206172,5
89278,tvc252660,3
30950,str011992,5
84479,tvc224225,3
95846,acs169146,4
77463,tvc134055,5
46572,tvc132000,3
39518,bth241177,3
47341,wcl069570,4
81004,msh101920,3
84201,acs116766,5
17203,msh007211,4
35095,wcl005172,4
17171,cmb130125,5
61384,hkt257382,5
33186,tvc022199,3
73680,acs080704,4
66267,wcl245537,5
60843,msc036284,5
22963,wcl090301,3
25585,wcl113465,3
88177,tvc170125,4
26027,acs101550,4
93239,tvc202692,5
75015,acs220945,4
80514,acs069898,5
59179,kfa184184,3
37991,wcl106410,5
13850,acs263464,5
90358,hkt132909,3
70680,tvc190300,3
11217,msh179449,3
59444,msh185423,5
47042,tvc241498,4
46572,tvc221139,3
80192,cmb053615,3
18491,ind108926,4
53133,hkt220939,3
52835,acs141806,4
61300,acs156294,5
98967,wcl139056,3
50259,wcl209912,5
99790,app055698,3
63090,bag128097,4
45751,acs072369,5
61556,acs018912,5
19692,acs019517,4
99728,msh230181,5
50304,wcl097513,5
40258,pet112928,4
99119,hkt240907,4
67110,msh241854,5
87745,bag167508,3
52212,str245887,4
31825,app029355,4
71336,mcl134372,5
74271,hkt133642,4
18861,app129711,5
59666,tvc068420,5
71227,acs037462,4
10606,wcl077310,4
12342,mcl195644,5
12124,msc079296,5
17844,tbp196678,4
60098,bth191851,5
42916,hkt227289,3
90358,hkt106241,5
69324,acs142550,3
64408,spf156506,5
30498,wcl226170,3
21286,acs001042,4
15493,wcl043198,4
64420,mcl199748,4
41774,tbp158317,5
24409,wcl073298,3
44125,acs038067,5
69459,wcl012036,3
55258,app150276,3
45973,wcl068380,4
60847,msh045616,5
45765,bth085768,3
95290,wcl154125,4
75141,tbp173135,5
69537,wcl035420,4
30338,app159758,4
45722,acs147025,3
16363,msh142522,3
57730,bth072040,3
97636,tvc194790,4
85104,bth209801,3
77335,str234889,3
85104,wcl147339,4
89681,msh263090,3
55258,tvc125484,5
33523,wcl223273,5
90603,msh260784,4
78749,wcl244164,3
52212,kfa054939,4
17774,tbp206752,3
92084,msh031769,3
40487,spf198253,4
95501,app026446,3
90947,wcl032825,5
48611,wcl153930,3
86959,bag162586,5
43812,str263875,5
65293,wcl034429,4
34311,tvc098946,3
17229,app121040,3
13981,wcl162016,5
15035,str101900,4
19587,tvc075556,5
29653,wcl192235,5
57042,msh178524,3
15493,str196841,4
98975,spf131671,4
84882,acs157564,5
45973,wcl230046,5
65576,cmb150239,5
81977,tvc040946,3
16683,tvc253895,5
74159,wcl040352,4
79020,acs028275,3
22942,tvc082660,3
41205,hkt162390,3
96926,ind020885,4
35796,app027573,3
59053,tvc015830,5
42011,tvc186573,3
47042,ind262353,4
36541,app033524,5
22225,acs182331,3
86111,bag084063,3
37348,wcl182747,5
52371,kfa248296,4
81977,cmb180546,5
26497,mcl116579,3
62856,hkt215223,3
25016,str252460,5
90835,mcl187412,3
92055,app117294,4
60053,tvc019592,5
49600,wcl144946,5
49557,mcl142072,5
14842,mcl056630,3
13744,app114277,4
18861,acs066818,3
21082,msh113237,4
48156,app200788,3
91142,acs033284,3
58766,wcl055958,5
11206,kfa142993,5
89667,mcl178466,3
82830,str054952,4
45128,wcl256705,4
58669,app056082,3
50304,msh189145,3
40001,msc188269,3
29513,acs187518,5
36790,wcl012729,3
81596,wcl204164,5
60936,wcl141439,5
45488,acs187627,4
89309,ggf085686,3
87222,acs131270,4
34166,bth244533,3
60532,str120979,3
39518,kfa183948,5
31526,tvc102199,4
61752,wcl172334,4
80677,tvc178850,5
26104,acs111067,3
66173,wcl148988,3
28398,tvc230716,4
72271,acs133927,3
50790,acs158068,5
98025,str170245,4
69123,msh067862,4
94913,acs211006,4
16065,mcl217496,4
48047,wcl126857,4
47129,app045522,5
62408,acs060877,5
49382,acs023945,3
84093,bth159769,3
63090,acs242209,3
68658,hkt214556,3
78186,acs078652,4
36228,acs123152,4
61386,tvc148386,5
32238,wcl144312,5
80533,wcl027841,3
15326,cmb155743,5
34078,mcl175313,4
46572,tvc112433,3
69982,acs051366,4
98951,wcl251836,5
37055,str198947,5
80886,msh235153,3
50128,acs037719,5
19795,acs008243,3
33877,msh180734,3
92463,bag147000,5
90863,wcl175783,4
46697,acs163453,5
39645,acs100239,3
43106,tvc001344,5
53133,acs137145,3
16457,msh033872,4
96548,hkt045533,4
80514,acs014344,3
93508,tvc033505,4
93374,acs236297,5
31061,acs168332,4
25124,cmb075474,5
63086,bth097861,3
48027,mcl175550,3
74584,wcl094213,3
68193,tbp096375,4
78455,acs237809,3
80575,wcl163418,4
69768,spf159325,5
39518,acs194509,5
11375,acs172632,3
73139,acs195289,5
13521,ind148328,3
36613,acs120265,5
48791,tvc016131,4
60532,kfa129070,3
17608,wcl136507,4
78651,tvc252292,4
48482,acs067879,3
81318,acs175514,4
28991,app041770,4
98549,acs115621,3
49600,bth263517,5
14927,tvc085422,3
72010,wcl117723,4
36104,hkt064583,4
73068,tvc109548,5
22783,app085720,5
82190,wcl165221,3
19539,wcl245934,3
89076,tvc104056,3
94747,acs221556,4
68503,kfa034763,5
17179,acs134882,4
45200,tvc143119,3
68018,tvc158189,4
90607,str264911,3
91224,tvc163023,4
27115,ind029543,5
76150,wcl259356,5
55140,msh001923,4
66612,ind179214,5
59496,acs009190,5
84680,hkt055490,3
25117,wcl211167,4
81177,bth041848,4
35262,wcl145392,4
48590,tvc147088,4
32951,wcl249098,5
75814,tbp034272,3
21998,spf081252,4
82919,mcl088249,4
44341,tbp165512,5
60060,spf030636,3
84251,tvc011860,3
44310,wcl182684,5
48931,tbp255158,5
25124,acs125091,3
69480,acs113434,4
44578,bth132582,4
28901,mcl227982,3
47718,app223028,3
27654,mcl241524,5
90691,wcl042153,4
14255,hkt191964,3
18829,acs019082,4
44143,msh243079,5
84191,wcl034757,5
60287,tvc260572,3
41969,app129249,3
14453,mcl220770,3
84725,pet028171,5
73304,wcl002553,5
80588,tvc177462,5
55258,wcl239839,4
10033,acs253963,4
74661,acs006905,4
91014,wcl207338,4
69717,app180070,4
54635,wcl099636,3
52554,wcl256340,3
68658,wcl065665,5
96511,wcl044815,4
94551,msh072605,3
53066,tvc100455,5
62858,tvc137637,5
50815,tvc158587,4
75768,mcl230303,5
29276,acs042266,4
15980,acs160783,3
42967,tvc190093,5
87658,wcl213531,3
43236,acs193100,3
22953,bag049799,3
80588,tvc096886,3
99642,mcl168020,3
54586,app074687,3
75494,wcl185418,4
39166,ind168276,4
97659,str218638,4
27654,acs129224,5
53517,wcl232716,4
88702,tvc072180,5
98951,acs015846,3
37329,msh155057,5
89474,msh133171,4
90835,tvc248811,4
53732,acs007316,3
45308,hkt122750,4
96105,msh218149,3
45893,acs258219,3
36048,mcl144281,4
36948,mcl043693,3
26240,wcl016781,5
53899,str183020,5
81977,acs198051,3
69477,app203915,5
37598,bag253542,3
82761,bag029388,5
35796,str029772,4
25305,app007332,3
46244,tvc212776,5
73731,tvc116486,4
91107,tvc209453,3
